REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2017,"ABE South Dakota, LLC - Aberdeen",1002047,38469 133rd Street,45.459444,-98.5325,Aberdeen,BROWN COUNTY,SD,57401,ADVANCED BIOENERGY LLC (100%),32,C
2017,"ABE South Dakota, LLC - Huron",1002074,694 W PARK AVE NW,44.374508,-98.253288,HURON,BEADLE COUNTY,SD,57350,ADVANCED BIOENERGY LLC (100%),20,C
2017,ABERDEEN ENERGY LLC,1005353,13435 370TH AVENUE,45.442417,-98.787139,MINA,EDMUNDS COUNTY,SD,57451,GLACIAL LAKES CORN PROCESSORS (100%),89,C
2017,ABERDEEN PROVING GROUND-Aberdeen Area & Edgewood Area,1006971,4304 Susquehanna Ave,39.395404,-76.30773,APG,HARFORD COUNTY,MD,21005,,47,C
2017,ABSOLUTE ENERGY LLC,1002627,1372 STATELINE ROAD,43.49951,-92.91709,ST ANSGAR (MONA),MITCHELL COUNTY,IA,50472,ABSOLUTE ENERGY LLC (100%),342,"C,II"
2017,AC 857 A,1002685,,26.29555555,-94.89777777,Offshore,,TX,0,SHELL OIL CO (100%),5087,"C,W"
2017,ACADIA PARISH POLICE JURY - ACADIA PARISH SANITARY LANDFILL,1006529,611 PETAL RD,30.256038,-92.532637,EGAN,ACADIA PARISH,LA,70531,ACADIA PARISH POLICE JURY (100%),52774,HH
2017,ACE ETHANOL LLC,1004761,815 WEST MAPLE STREET,44.9589,-90.9608,STANLEY,CHIPPEWA,WI,54768,ACE ETHANOL LLC (100%),35,"C,PP"
2017,ACME BRICK CO ELGIN PLANT,1005601,1776 OLD MCDADE RD,30.32903,-97.29207,ELGIN,BASTROP COUNTY,TX,78621,BERKSHIRE HATHAWAY INC (100%),13,C
2017,ACME GYPSUM FACILITY,1005046,4164 HIGHWAY 285,34.323944,-99.818194,QUANAH,HARDEMAN COUNTY,TX,79252,KOCH INDUSTRIES INC (100%),18,C
2017,ADA COGENERATION,1002731,7575 FULTON STREET EAST,42.955455,-85.479053,ADA,KENT,MI,49355,ADA COGEN HOLDINGS LP (99.5%),45,C
2017,"ADA Carbon Solutions (Red River), LLC",1003752,201 Red River Mine Road,32.005405,-93.387829,Coushatta,RED RIVER PARISH,LA,71019,ADA CARBON SOLUTIONS LLC (100%),2,C
2017,ADKINS ENERGY LLC,1003422,4350 WEST GALENA ROAD,42.3586,-89.80342,LENA,STEPHENSON COUNTY,IL,61048,ADKINS ENERGY LLC (100%),40,C
2017,ADM - MANKATO,1002154,2019 3RD AVENUE,44.186805,-93.995493,MANKATO,BLUE EARTH COUNTY,MN,56001,ARCHER DANIELS MIDLAND CO (100%),325,C
2017,ADM CORN PROCESSING,1006208,1251 BEAVER CHANNEL PARKWAY,41.818117,-90.214731,CLINTON,CLINTON COUNTY,IA,52732,ARCHER DANIELS MIDLAND CO (100%),5772,"C,TT"
2017,ADM CORN PROCESSING,1006047,1350 WACONIA AVENUE SOUTHWEST,41.928594,-91.687203,CEDAR RAPIDS,LINN COUNTY,IA,52404,ARCHER DANIELS MIDLAND CO (100%),7993,"C,II"
2017,ADM Deerfield,1010610,17700 South Highway T,37.80725,-94.585301,Deerfield,VERNON,MO,64741,ARCHER DANIELS MIDLAND CO (100%),16,C
2017,ADM Fostoria,1011855,608 FINDLAY ROAD,41.1494,-83.43295,Fostoria,HANCOCK COUNTY,OH,44830,ARCHER DANIELS MIDLAND CO (100%),13,C
2017,ADM MILLING COMPANY,1000034,1935 EAST EUCLID AVENUE,41.626329,-93.583205,DES MOINES,POLK COUNTY,IA,50313,ARCHER DANIELS MIDLAND CO (100%),385,C
2017,ADM QUINCY,1000376,2100 GARDNER EXPRESSWAY,39.903884,-91.410552,QUINCY,ADAMS COUNTY,IL,62305,ARCHER DANIELS MIDLAND CO (100%),127,C
2017,ADM SOUTHERN CELLULOSE PROD.IN,1006080,103 W 45TH ST,34.997921,-85.318581,CHATTANOOGA,HAMILTON COUNTY,TN,37410,ARCHER DANIELS MIDLAND CO (100%),15,C
2017,ADM Valdosta,1011961,1841 Clay Road,30.8325,-83.248056,Valdosta,LOWNDES COUNTY,GA,31601,ARCHER DANIELS MIDLAND CO (100%),142,C
2017,ADRIAN LANDFILL,1001991,1970 N OGDEN HWY,41.890683,-83.992445,ADRIAN,LENAWEE,MI,49221,REPUBLIC SERVICES INC (100%),8235,HH
2017,ADS-CEDAR HILL LANDFILL,1001633,1319 NO BUSINESS CREEK ROAD,33.676247,-86.25444,RAGLAND,ST. CLAIR COUNTY,AL,35131,ADVANCED DISPOSAL SERVICES INC (100%),79722,"C,HH"
2017,ADS-PECAN ROW-EVERGREEN LANDFILLS,1001636,2995 WETHERINGTON LANE,30.81425,-83.35981,VALDOSTA,LOWNDES COUNTY,GA,31601,ADVANCED DISPOSAL SERVICES INC (100%),218748,HH
2017,ADS-STAR RIDGE LANDFILL,1006790,3301 ACMAR ROAD,33.605845,-86.5201,MOODY,SAINT CLAIR,AL,35004,ADVANCED DISPOSAL SERVICES INC (100%),117889,HH
2017,ADS/MCLEAN COUNTY LANDFILL,1002094,2105 W OAKLAND AVE,40.465534,-89.03273,BLOOMINGTON,MCLEAN,IL,61704,REPUBLIC SERVICES INC (100%),26407,"C,HH"
2017,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,1001845,2510 ENGEL ROAD,44.4093,-89.854855,WISCONSIN RAPIDS,WOOD,WI,54495,ADS WASTE HOLDINGS INC (100%),22190,"C,HH"
2017,ADVANCED DISPOSAL EMERALD PARK LANDFILL LLC,1007212,W124 S10629 SOUTH 124TH STREET,42.849682,-88.07639,MUSKEGO,WAUKESHA COUNTY,WI,53132,ADS WASTE HOLDINGS INC (100%),50336,"C,HH"
2017,ADVANCED DISPOSAL GLACIER RIDGE LANDFILL LLC,1007195,N7296 HWY V,43.459531,-88.554139,HORICON,DODGE COUNTY,WI,53032,ADS WASTE HOLDINGS INC (100%),85998,"C,HH"
2017,"ADVANCED DISPOSAL HICKORY MEADOWS LANDFILL, LLC",1001847,W3105 SCHNEIDER RD,44.107451,-88.194894,HILBERT,CALUMET,WI,54129,ADS WASTE HOLDINGS INC (100%),65670,"C,HH"
2017,"ADVANCED DISPOSAL MALLARD RIDGE LANDFILL, INC",1002038,W8470 STATE RD 11,42.643578,-88.717968,DELEVAN,WALWORTH,WI,53115,ADS WASTE HOLDINGS INC (100%),81081,"C,HH"
2017,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",1003038,31226 INTREPID ROAD,39.73376,-92.53825,MACON,MACON COUNTY,MO,63552,ADS WASTE HOLDINGS INC (100%),29407,"C,HH"
2017,ADVANCED DISPOSAL OAK RIDGE LANDFILL,1006979,1741 SULPHUR SPRING ROAD,38.549361,-90.530806,BALWIN,ST. LOUIS COUNTY,MO,63021,ADS WASTE HOLDINGS INC (100%),6111,HH
2017,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,1001637,8290 HIGHWAY 251,42.14,-89.085,DAVIS JUNCTION,OGLE,IL,61020,ADS WASTE HOLDINGS INC (100%),121847,"C,HH"
2017,ADVANCED DISPOSAL ROLLING HILLS LANDFILL INC,1001843,175 COUNTY ROAD 37 NE,45.24949,-93.87488,BUFFALO,WRIGHT COUNTY,MN,55313,ADS WASTE HOLDINGS INC (100%),5538,"C,HH"
2017,ADVANCED DISPOSAL SEVEN MILE CREEK LANDFILL LLC,1006964,8001 OLSON DR,44.837534,-91.367144,EAU CLAIRE,EAU CLAIRE,WI,54703,ADS WASTE HOLDINGS INC (100%),31374,"C,HH"
2017,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC,1006963,1363 BEAR RD,39.822266,-89.043754,DECATUR,MACON COUNTY,IL,62522,ADS WASTE HOLDINGS INC (100%),48995,"C,HH"
2017,ADVANCED DISPOSAL ZION LANDFILL,1005985,701 GREEN BAY ROAD,42.483242,-87.873878,ZION,LAKE,IL,60099,ADS WASTE HOLDINGS INC (100%),47323,"C,HH"
2017,ADVANSIX INC - CHESTERFIELD PLANT,1000627,4101 BERMUDA HUNDRED RD,37.33963,-77.2884,CHESTER,CHESTERFIELD COUNTY,VA,23836,ADVANSIX INC (100%),28,C
2017,ADVANSIX INCORPORATED - HOPEWELL,1000630,905 EAST RANDOLPH ROAD,37.3016,-77.2719,HOPEWELL,HOPEWELL CITY,VA,23860,ADVANSIX INC (100%),205,"C,G,PP"
2017,AES - PUERTO RICO COGENERATION PLANT,1005310,"KM 142, RTE. #3 BO. JOBOS",17.9451,-66.1503,GUAYAMA,GUAYAMA MUNICIPIO,PR,785,AES CORP (100%),5807,C
2017,AES Alamitos,1001444,690 N STUDEBAKER ROAD,33.7688,-118.1009,LONG BEACH,Los Angeles,CA,90803,AES CORP (100%),274,D
2017,AES HAWAII INC,1005972,91-086 KAOMI LP,21.301222,-158.107306,KAPOLEI,HONOLULU COUNTY,HI,96707,AES CORP (100%),4154,C
2017,AES Huntington Beach,1001447,21730 NEWLAND ST,33.6436,-117.9788,HUNTINGTON BEACH,Orange,CA,92646,AES CORP (100%),119,D
2017,AES Redondo Beach,1001450,1100 N HARBOR DRIVE,33.8504,-118.395,REDONDO BEACH,Los Angeles,CA,90277,AES CORP (100%),163,D
2017,"AES SHADY POINT, LLC",1007781,3 MILES E. OF JUNCTION 31,35.1929,-94.6469,PANAMA,LE FLORE COUNTY,OK,74951,AES CORP (100%),7159,"C,PP"
2017,AES Warrior Run,1001223,11600 MEXICO FARMS RD SE,39.5944,-78.7456,CUMBERLAND,Allegany,MD,21502,AES CORP (100%),3616,"C,D,PP"
2017,AFTON CHEMICAL CORP,1003853,501 MONSANTO AVE.,38.602021,-90.16831,SAUGET,ST. CLAIR COUNTY,IL,62201,NEWMARKET CORP (100%),24,C
2017,AG Energy,1007551,21 Entrance Avenue,44.7258,-75.4417,Ogdensburg,ST. LAWRENCE COUNTY,NY,13669,AG ENERGY LP (100%),4,"C,D"
2017,AG PROCESSING INC,1002069,4739 380TH ST,43.09748,-94.65182,EMMETSBURG,PALO ALTO COUNTY,IA,50536,AG PROCESSING INC (100%),11,C
2017,AG PROCESSING INC A COOP-MANNING,1002070,1000 300TH STREET,41.920794,-95.070791,MANNING,CARROLL,IA,51455,AG PROCESSING INC (100%),9,C
2017,AG PROCESSING INC-EAGLE GROVE,1006054,500 NORTH COMMERCIAL AVENUE,42.66861,-93.90333,EAGLE GROVE,WRIGHT COUNTY,IA,50533,AG PROCESSING INC (100%),284,C
2017,AG PROCESSING INC-SHELDON,1002408,804 2ND AVE,43.182248,-95.856177,SHELDON,OBRIEN,IA,51201,AG PROCESSING INC (100%),13,C
2017,AG PROCESSING INCORPORATED A COOPERATIVE,1002291,800 DIAGONAL STREET,44.93297,-96.05744,DAWSON,LAC QUI PARLE,MN,56232,AG PROCESSING INC (100%),16,C
2017,AGC FLAT GLASS N AMERICA INC,1007333,201 DUNCANNON LANE,37.70035,-84.26846,RICHMOND,MADISON COUNTY,KY,40475,AGC GLASS CO NORTH AMERICA (100%),30,"C,N"
2017,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,1004631,20400 NORTH WEBSTER STREET,38.759188,-94.825252,SPRING HILL,JOHNSON,KS,66083,AGC GLASS CO NORTH AMERICA (100%),37,"C,N"
2017,AGC-GREENLAND FLATGLASS PLANT,1005824,600 AFG ROAD,36.497,-82.77946,CHURCH HILL,HAWKINS COUNTY,TN,37642,AGC GLASS CO NORTH AMERICA (100%),66,"C,N"
2017,AGP SOY/CORN PROCESSING,1002067,2801 E 7TH ST,40.58971,-98.33974,HASTINGS,ADAMS COUNTY,NE,68901,AG PROCESSING INC (100%),544,C
2017,AGRI ENERGY LLC,1005284,502 SOUTH WALNUT AVENUE,43.648333,-96.224444,LUVERNE,ROCK COUNTY,MN,56156,GEVO (100%),338,"C,II"
2017,AGRIUM US BORGER NITROGEN OPERATIONS,1002380,9201 FM 1551,35.6417,-101.4228,BORGER,HUTCHINSON COUNTY,TX,79007,AGRIUM US INC (100%),212,"C,G,PP"
2017,AGRIUM US INC,1001154,3010 CONDA ROAD,42.739417,-111.541421,SODA SPRINGS,CARIBOU,ID,83276,AGRIUM US INC (100%),41,"C,Z"
2017,AIR LIQUIDE - FREEPORT HYCO PLANT,1003730,2398 VICTORIA ROAD,28.98037,-95.38396,FREEPORT,BRAZORIA COUNTY,TX,77541,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),1,"C,P"
2017,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,1003780,2121 PARK STREET,29.981116,-93.952389,PORT NECHES,JEFFERSON COUNTY,TX,77651,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),92,C
2017,AIR LIQUIDE AMERICA CORP.,1006115,36597 HWY 30,30.21023,-90.99085,GEISMAR,ASCENSION PARISH,LA,70734,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),153,C
2017,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,1003009,14700 INTRACOASTAL DRIVE,30.028333,-89.901111,NEW ORLEANS,ORLEANS,LA,70129,AIR PRODUCTS & CHEMICALS INC (100%),1,"C,P"
2017,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",1002122,,38.026667,-122.067222,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,AIR PRODUCTS & CHEMICALS INC (100%),10,P
2017,AIR PRODUCTS BAYTOWN PLANT,1002430,5503 WEST BAKER ROAD,29.757778,-95.023056,BAYTOWN,HARRIS COUNTY,TX,77520,AIR PRODUCTS & CHEMICALS INC (100%),87,"C,P"
2017,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,1002435,700 HENRY FORD AVENUE,33.780833,-118.241111,WILMINGTON,LOS ANGELES,CA,90744,AIR PRODUCTS & CHEMICALS INC (100%),188,P
2017,"AJINOMOTO HEARTLAND, INC.",1001919,1116 Highway 137,41.143573,-92.647934,EDDYVILLE,MONROE COUNTY,IA,52553,AJINOMOTO HEARTLAND INC (100%),66,C
2017,AK STEEL,1003418,1724 LINDEN AVENUE,39.96136,-82.00034,ZANESVILLE,MUSKINGUM COUNTY,OH,43701,AK STEEL CORP (100%),9,C
2017,AK STEEL CORP *,1003417,17400 STATE ROUTE 16,40.20669,-81.88549,COSHOCTON,COSHOCTON COUNTY,OH,43812,AK STEEL CORP (100%),20,C
2017,AK STEEL CORP MANSFIELD WORKS,1006530,913 BOWMAN STREET,40.78513,-82.52384,MANSFIELD,RICHLAND COUNTY,OH,44903,AK STEEL CORP (100%),32,"C,Q"
2017,AK STEEL CORP/BUTLER WORKS,1002903,1 ARMCO DR,40.82926,-79.94273,BUTLER,BUTLER COUNTY,PA,16003,AK STEEL CORP (100%),4358,"C,Q,TT"
2017,AK STEEL CORPORATION,1000214,6500 N US HIGHWAY 231,37.9849,-87.0259,ROCKPORT,SPENCER COUNTY,IN,47635,AK STEEL CORP (100%),65,C
2017,AK STEEL DEARBORN WORKS,1003403,4001 MILLER RD,42.301742,-83.162934,DEARBORN,WAYNE COUNTY,MI,48120,AK STEEL CORP (100%),126,"C,Q"
2017,AK Steel Corporation - Middletown,1000274,1801 CRAWFORD STREET,39.4968,-84.3901,MIDDLETOWN,Butler,OH,45043,AK STEEL CORP (100%),741,"C,Q"
2017,AK Steel Corporation West Works,1005615,170 Armco Road,38.496367,-82.670282,Ashland,BOYD COUNTY,KY,41101,AK STEEL CORP (100%),45,C
2017,AKER PLANT,1003129,261 FCR 181,31.90806,-96.227219,STREETMAN,FREESTONE,TX,75859,ENBRIDGE ENERGY MANAGEMENT (100%),540,"C,PP,W"
2017,AKRON REGIONAL LANDFILL *,1006088,1585 HARDY ROAD,41.151282,-81.559298,AKRON,SUMMIT,OH,44313,WASTE MANAGEMENT INC (100%),2535,HH
2017,AKZO NOBEL SURFACE CHEMISTRY LLC,1007343,8005 NORTH TABLER RD.,41.40649,-88.33607,MORRIS,GRUNDY,IL,60450,AKZO NOBEL CHEMICALS INC (100%),60,C
2017,AL CORN CLEAN FUEL,1005149,797 5th Street,44.049412,-93.017379,CLAREMONT,DODGE COUNTY,MN,55924,AL-CORN CLEAN FUEL (100%),36,"C,PP"
2017,"ALABAMA RIVER CELLULOSE, LLC",1007917,2373 LENA LANDEGGER HWY,31.580112,-87.490073,PERDUE HILL,MONROE COUNTY,AL,36470,KOCH INDUSTRIES INC (100%),97501,"AA,C,TT"
2017,ALADDIN MILLS - ANTIOCH RD PLA NT,1007272,2001 ANTIOCH ROAD,34.73559,-84.94996,DALTON,WHITFIELD COUNTY,GA,30720,MOHAWK INDUSTRIES INC (100%),23,C
2017,ALBANY LANDFILL,1006276,525 RAPP RD,42.70324,-73.84958,ALBANY,ALBANY COUNTY,NY,12205,CITY OF ALBANY (100%),47675,HH
2017,ALBEMARLE CORPORATION HOUSTON PLANT,1003402,2500 N. SOUTH ST.,29.743111,-95.166694,PASADENA,HARRIS COUNTY,TX,77503,ALBEMARLE CORP (100%),22,C
2017,ALBEMARLE CORPORATION-SOUTH PLANT,1004307,2270 HWY 79 SOUTH OF MAGNOLIA,33.1756,-93.2169,MAGNOLIA,COLUMBIA COUNTY,AR,71753,ALBEMARLE CORP (100%),38,C
2017,ALCOA INC - WARRICK OPERATIONS,1001877,,37.915,-87.3328,NEWBURGH,WARRICK COUNTY,IN,47629,ALCOA INC (100%),9693,"C,D,F"
